trade_name,active_ingredient,strength,form,manufacturer,typical_pack_size,avg_price_egp,therapeutic_group,legal_notes,categories_ar,aliases,is_brand,country,currency,source
Co-amilofruse,,,,,,,,,,Co-amilofruse|co-amilofruse|C03EB01,false,,EGP,wikidata
collagenase clostridium histolyticum,,,,,,,,,,collagenase clostridium histolyticum|D03BA02,false,,EGP,wikidata
collagenase clostridium histolyticum,,,,,,,,,,collagenase clostridium histolyticum|M09AB02,false,,EGP,wikidata
hyaluronidase (ovine),,,,,,,,,,hyaluronidase (ovine)|B06AA03,false,,EGP,wikidata
Ritlecitinib,,,,,,,,,,Ritlecitinib|ritlecitinib|L04AF08,false,,EGP,wikidata
Trachitol,,,,,,,,,,Trachitol|trachitol,false,,EGP,wikidata
camphor spirit,,,,,,,,,,camphor spirit,false,,EGP,wikidata
topical steroid,,,,,,,,,,topical steroid,false,,EGP,wikidata
fermagate,,,,,,,,,,fermagate,false,,EGP,wikidata
boric acid ointment,,,,,,,,,,boric acid ointment,false,,EGP,wikidata
Calcichew,,,,,,,,,,Calcichew|calcichew,false,,EGP,wikidata
Metoclopramide and Aspirin,,,,,,,,,,Metoclopramide and Aspirin|metoclopramide and aspirin,false,,EGP,wikidata
EUSOL,,,,,,,,,,EUSOL|eusol,false,,EGP,wikidata
Anadin,,,,,,,,,,Anadin|anadin,false,,EGP,wikidata
Asthmador,,,,,,,,,,Asthmador|asthmador,false,,EGP,wikidata
aviptadil,,,,,,,,,,aviptadil,false,,EGP,wikidata
ethinylestradiol/drospirenone/levomefolic acid,,,,,,,,,,ethinylestradiol/drospirenone/levomefolic acid,false,,EGP,wikidata
Blue 88,,,,,,,,,,Blue 88|blue 88,false,,EGP,wikidata
Blue mass,,,,,,,,,,Blue mass|blue mass,false,,EGP,wikidata
calfactant,,,,,,,,,,calfactant,false,,EGP,wikidata
polyethylene glycol cetyl ether,,,,,,,,,,polyethylene glycol cetyl ether,false,,EGP,wikidata
co-danthrusate,,,,,,,,,,co-danthrusate,false,,EGP,wikidata
co-dydramol,,,,,,,,,,co-dydramol,false,,EGP,wikidata
co-tenidone,,,,,,,,,,co-tenidone,false,,EGP,wikidata
coramsine,,,,,,,,,,coramsine,false,,EGP,wikidata
artificial saliva,,,,,,,,,,artificial saliva,false,,EGP,wikidata
recombinant factor VIIa,,,,,,,,,,recombinant factor VIIa|recombinant factor viia,false,,EGP,wikidata
IMOD,,,,,,,,,,IMOD|imod,false,,EGP,wikidata
gataparsen,,,,,,,,,,gataparsen,false,,EGP,wikidata
Lemsip,,,,,,,,,,Lemsip|lemsip,false,,EGP,wikidata
sodium citrate/sodium lauryl sulfoacetate/glycerol,,,,,,,,,,sodium citrate/sodium lauryl sulfoacetate/glycerol,false,,EGP,wikidata
idecabtagene vicleucel,,,,,,,,,,idecabtagene vicleucel,false,,EGP,wikidata
inclisiran sodium,,,,,,,,,,inclisiran sodium,false,,EGP,wikidata
forigerimod,,,,,,,,,,forigerimod,false,,EGP,wikidata
amilomotide,,,,,,,,,,amilomotide,false,,EGP,wikidata
ilatreotide,,,,,,,,,,ilatreotide,false,,EGP,wikidata
bifarcept,,,,,,,,,,bifarcept,false,,EGP,wikidata
aviscumine,,,,,,,,,,aviscumine,false,,EGP,wikidata
rismorelin,,,,,,,,,,rismorelin,false,,EGP,wikidata
gadoxanum,,,,,,,,,,gadoxanum,false,,EGP,wikidata
archexin,,,,,,,,,,archexin,false,,EGP,wikidata
orientiparcin,,,,,,,,,,orientiparcin,false,,EGP,wikidata
lanoteplase,,,,,,,,,,lanoteplase,false,,EGP,wikidata
albenatide,,,,,,,,,,albenatide,false,,EGP,wikidata
parstatin,,,,,,,,,,parstatin,false,,EGP,wikidata
somfasepor,,,,,,,,,,somfasepor,false,,EGP,wikidata
dalazatide,,,,,,,,,,dalazatide,false,,EGP,wikidata
tiplimotide,,,,,,,,,,tiplimotide,false,,EGP,wikidata
ocrase,,,,,,,,,,ocrase,false,,EGP,wikidata
emapticap pegol,,,,,,,,,,emapticap pegol,false,,EGP,wikidata
obinepitide,,,,,,,,,,obinepitide,false,,EGP,wikidata
nagrestipen,,,,,,,,,,nagrestipen,false,,EGP,wikidata
trecovirsen,,,,,,,,,,trecovirsen,false,,EGP,wikidata
trecovirsen sodium,,,,,,,,,,trecovirsen sodium,false,,EGP,wikidata
vanutide cridificar,,,,,,,,,,vanutide cridificar,false,,EGP,wikidata
dapiclermin,,,,,,,,,,dapiclermin,false,,EGP,wikidata
pifonakin,,,,,,,,,,pifonakin,false,,EGP,wikidata
lexaptepid pegol,,,,,,,,,,lexaptepid pegol,false,,EGP,wikidata
bovhyaluronidase azoximer,,,,,,,,,,bovhyaluronidase azoximer,false,,EGP,wikidata
turoctocog alfa pegol,,,,,,,,,,turoctocog alfa pegol,false,,EGP,wikidata
adargileukin alfa,,,,,,,,,,adargileukin alfa,false,,EGP,wikidata
calixcoca,,,,,,,,,,calixcoca,false,,EGP,wikidata
undecoylium chloride iodine complex,,,,,,,,,,undecoylium chloride iodine complex,false,,EGP,wikidata
rozanolixizumab,,,,,,,,,,rozanolixizumab,false,,EGP,wikidata
elranatamab (Elrexfio),,,,,,,,,,elranatamab (Elrexfio)|elranatamab (elrexfio),false,,EGP,wikidata
pozelimab,,,,,,,,,,pozelimab,false,,EGP,wikidata
avacincaptad pegol,,,,,,,,,,avacincaptad pegol,false,,EGP,wikidata
Linaprazan,,,,,,,,,,Linaprazan|linaprazan,false,,EGP,wikidata
belapectin,,,,,,,,,,belapectin,false,,EGP,wikidata
toripalimab,,,,,,,,,,toripalimab,false,,EGP,wikidata
nedosiran,,,,,,,,,,nedosiran,false,,EGP,wikidata
Lumify,,,,,,,,,,Lumify|lumify,false,,EGP,wikidata
Aesculus indica,,,,,,,,,,Aesculus indica|aesculus indica,false,,EGP,wikidata
tetrapharmacum,,,,,,,,,,tetrapharmacum,false,,EGP,wikidata
Arning's tincture,,,,,,,,,,Arning's tincture|arning's tincture,false,,EGP,wikidata
Advanced Therapy Medicinal Product,,,,,,,,,,Advanced Therapy Medicinal Product|advanced therapy medicinal product,false,,EGP,wikidata
ipratropium bromide/fenoterol,,,,,,,,,,ipratropium bromide/fenoterol,false,,EGP,wikidata
Corvalol,,,,,,,,,,Corvalol|corvalol,false,,EGP,wikidata
medicines containing the active ingredient paracetamol,,,,,,,,,,medicines containing the active ingredient paracetamol,false,,EGP,wikidata
polygynax,,,,,,,,,,polygynax,false,,EGP,wikidata
sulfozinum,,,,,,,,,,sulfozinum,false,,EGP,wikidata
Urodonal,,,,,,,,,,Urodonal|urodonal,false,,EGP,wikidata
Tribulus terrestris extract,,,,,,,,,,Tribulus terrestris extract|tribulus terrestris extract,false,,EGP,wikidata
estradiol/norethisterone acetate,,,,,,,,,,estradiol/norethisterone acetate,false,,EGP,wikidata
alfatradiol/dexamethasone,,,,,,,,,,alfatradiol/dexamethasone,false,,EGP,wikidata
alvircept sudotox,,,,,,,,,,alvircept sudotox,false,,EGP,wikidata
trimethoprim/sulfadoxine,,,,,,,,,,trimethoprim/sulfadoxine,false,,EGP,wikidata
hydrocodone/aspirin,,,,,,,,,,hydrocodone/aspirin,false,,EGP,wikidata
Analgecine,,,,,,,,,,Analgecine|analgecine,false,,EGP,wikidata
nebramycin,,,,,,,,,,nebramycin,false,,EGP,wikidata
astodrimer,,,,,,,,,,astodrimer,false,,EGP,wikidata
DiaPep277,,,,,,,,,,DiaPep277|diapep277,false,,EGP,wikidata
mirococept,,,,,,,,,,mirococept,false,,EGP,wikidata
menfegol,,,,,,,,,,menfegol,false,,EGP,wikidata
alkali citrate,,,,,,,,,,alkali citrate,false,,EGP,wikidata
antituberculotic,,,,,,,,,,antituberculotic,false,,EGP,wikidata
Aduvanz,,,,,,,,,,Aduvanz|aduvanz,false,,EGP,wikidata
Elvanse,,,,,,,,,,Elvanse|elvanse,false,,EGP,wikidata
meplazumab,,,,,,,,,,meplazumab,false,,EGP,wikidata
CIS43,,,,,,,,,,CIS43|cis43,false,,EGP,wikidata
talquetamab,,,,,,,,,,talquetamab,false,,EGP,wikidata
CPACC,,,,,,,,,,CPACC|cpacc,false,,EGP,wikidata
glofitamab,,,,,,,,,,glofitamab,false,,EGP,wikidata
"""fecal microbiota spores","live""",,,,,,,,,"""fecal microbiota spores|live""",false,,EGP,wikidata
Cofmix Cough Syrup,,,,,,,,,,Cofmix Cough Syrup|cofmix cough syrup,false,,EGP,wikidata
isomerol,,,,,,,,,,isomerol,false,,EGP,wikidata
Tedral,,,,,,,,,,Tedral|tedral,false,,EGP,wikidata
topical hydrocortisone,,,,,,,,,,topical hydrocortisone,false,,EGP,wikidata
anti-anemic,,,,,,,,,,anti-anemic|B03,false,,EGP,wikidata
acetic acid/hydrocortisone,,,,,,,,,,acetic acid/hydrocortisone|S02CA03,false,,EGP,wikidata
alpha-glucosidase inhibitor,,,,,,,,,,alpha-glucosidase inhibitor|A10BF,false,,EGP,wikidata
amlodipine/valsartan,,,,,,,,,,amlodipine/valsartan|C09DB01,false,,EGP,wikidata
oxycodone/ibuprofen,,,,,,,,,,oxycodone/ibuprofen|N02AJ19,false,,EGP,wikidata
oral rehydration solution,,,,,,,,,,oral rehydration solution|A07CA,false,,EGP,wikidata
morphine/naltrexone,,,,,,,,,,morphine/naltrexone,false,,EGP,wikidata
Acer laevigatum,,,,,,,,,,Acer laevigatum|acer laevigatum,false,,EGP,wikidata
Entada phaseoloides,,,,,,,,,,Entada phaseoloides|entada phaseoloides,false,,EGP,wikidata
French medicinal plants,,,,,,,,,,French medicinal plants|french medicinal plants,false,,EGP,wikidata
Gripin,,,,,,,,,,Gripin|gripin,false,,EGP,wikidata
Bridelia stipularis,,,,,,,,,,Bridelia stipularis|bridelia stipularis,false,,EGP,wikidata
Sinopharm CNBG COVID-19 vaccine,,,,,,,,,,Sinopharm CNBG COVID-19 vaccine|sinopharm cnbg covid-19 vaccine,false,,EGP,wikidata
Kabuga primary health center,,,,,,,,,,Kabuga primary health center|kabuga primary health center,false,,EGP,wikidata
ArVac Cecilia Grierson,,,,,,,,,,ArVac Cecilia Grierson|arvac cecilia grierson,false,,EGP,wikidata
Qdenga,,,,,,,,,,Qdenga|qdenga,false,,EGP,wikidata
Butantan-DV,,,,,,,,,,Butantan-DV|butantan-dv,false,,EGP,wikidata
lapinized Chinese strain,,,,,,,,,,lapinized Chinese strain|lapinized chinese strain,false,,EGP,wikidata
Uromune,,,,,,,,,,Uromune|uromune,false,,EGP,wikidata
Australian bat lyssa vaccine,,,,,,,,,,Australian bat lyssa vaccine|australian bat lyssa vaccine,false,,EGP,wikidata
sanitizer,,,,,,,,,,sanitizer,false,,EGP,wikidata
Abrysvo,,,,,,,,,,Abrysvo|abrysvo,false,,EGP,wikidata
Kostaive,,,,,,,,,,Kostaive|kostaive,false,,EGP,wikidata
Prirodno lecenje,,,,,,,,,,Prirodno lecenje|prirodno lecenje,false,,EGP,wikidata
peritoneal dialysis fluid,,,,,,,,,,peritoneal dialysis fluid|B05D,false,,EGP,wikidata
rac-miconazole,,,,,,,,,,rac-miconazole|A01AB09,false,,EGP,wikidata
rac-miconazole,,,,,,,,,,rac-miconazole|A07AC01,false,,EGP,wikidata
rac-miconazole,,,,,,,,,,rac-miconazole|D01AC02,false,,EGP,wikidata
rac-miconazole,,,,,,,,,,rac-miconazole|G01AF04,false,,EGP,wikidata
rac-miconazole,,,,,,,,,,rac-miconazole|J02AB01,false,,EGP,wikidata
rac-miconazole,,,,,,,,,,rac-miconazole|S02AA13,false,,EGP,wikidata
Marax,,,,,,,,,,Marax|marax,false,,EGP,wikidata
